2018-11-25 18:38:06.312066
time[sec],mass[kg],len_CG[m],Iyz[kg*m^2],Ix[kg*m^2],pos_x[m],pos_y[m],pos_z[m],vel_x[m/s],vel_y[m/s],vel_z[m/s],roll,pitch,yaw,quat_x,quat_y,quat_z,quat_w
5.115,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.73217599093198,-34.4571702701013,134.75834911519098,-5.664066576146972,-9.1186218079664,16.611802149010916,0.0,0.12786047007595322,0.0835942087614673,-0.5186159761173806,-0.18558273683248214,-0.7313225857440061,0.40219963035935014
5.1160000000000005,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.737840032825638,-34.46628879162112,134.77495596747423,-5.66401627353335,-9.118465255490387,16.601884783971233,0.0,0.12796494416113408,0.083637737466164,-0.5185769545808212,-0.18553532152049718,-0.7313389393046162,0.4022420824864394
5.117,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.74350402440243,-34.47540715661277,134.7915529024754,-5.6639659519469845,-9.118308740654891,16.591967588532466,0.0,0.12806945193946873,0.08368123687263535,-0.5185378958401358,-0.18548787282954132,-0.7313553069332762,0.4022845578643285
5.118,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.749167965644244,-34.484525365116774,134.8081399203627,-5.663915611446572,-9.11815226345349,16.582050562606288,0.0,0.1281739933646532,0.08372470704370094,-0.5184987998754267,-0.18544039075880747,-0.7313716886347109,0.4023270564786654
5.119,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.754831856533006,-34.49364341717368,134.82471702130425,-5.663865252090825,-9.117995823879612,16.572133706104463,0.0,0.12827856839052254,0.0837681480423223,-0.5184596666668269,-0.18539287530749218,-0.7313880844136095,0.4023695783150947
5.12,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.76049569705072,-34.50276131282406,134.8412842054681,-5.6638148739384775,-9.117839421926531,16.562217018938775,0.0,0.1283831769710513,0.08381155993160315,-0.5184204961944994,-0.18534532647479535,-0.7314044942746242,0.4024121233592578
5.121,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.766159487179433,-34.51187905210852,134.8578414730221,-5.663764477048277,-9.117683057587382,16.552300501021087,0.0,0.12848781906035314,0.08385494277478915,-0.5183812884386378,-0.18529774425992046,-0.7314209182223713,0.40245469159679315
5.122,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.771823226901255,-34.520996635067675,134.87438882413403,-5.663714061478991,-9.117526730855145,16.542384152263317,0.0,0.12859249461268085,0.08389829663526803,-0.5183420433794664,-0.1852501286620744,-0.7314373562614307,0.4024972830133357
5.123,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.777486916198367,-34.53011406174222,134.89092625897166,-5.663663627289405,-9.117370441722658,16.532467972577415,0.0,0.1286972035824268,0.0839416215765697,-0.5183027609972395,-0.18520247968046752,-0.7314538083963459,0.4025398975945176
5.124,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.783150555052995,-34.53923133217281,134.90745377770253,-5.663613174538322,-9.117214190182606,16.522551961875415,0.0,0.1288019459241223,0.08398491766236597,-0.5182634412722418,-0.18515479731431372,-0.7314702746316242,0.4025825353259675
5.125,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.788814143447436,-34.54834844640019,134.92397138049418,-5.663562703284562,-9.117057976227532,16.51263612006938,0.0,0.12890672159243824,0.08402818495647088,-0.5182240841847885,-0.18510708156283023,-0.7314867549717364,0.40262519619331116
5.126,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.79447768136404,-34.557465404465106,134.94047906751396,-5.663512213586964,-9.116901799849824,16.502720447071447,0.0,0.12901153054218448,0.08407142352284037,-0.5181846897152251,-0.1850593324252379,-0.7315032494211171,0.402667880182171
5.127,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.800141168785213,-34.56658220640832,134.95697683892917,-5.663461705504384,-9.11674566104173,16.492804942793814,0.0,0.1291163727283101,0.08411463342557249,-0.518145257843928,-0.18501154990076102,-0.7315197579841647,0.40271058727816617
5.128,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.80580460569343,-34.57569885227066,134.97346469490702,-5.663411179095696,-9.116589559795342,16.4828896071487,0.0,0.12922124810590385,0.08415781472890743,-0.5181057885513032,-0.18496373398862725,-0.7315362806652409,0.40275331746691306
5.1290000000000004,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.81146799207123,-34.58481534209295,134.98994263561454,-5.663360634419792,-9.116433496102612,16.47297444004841,0.0,0.12932615663019328,0.08420096749722734,-0.5180662818177876,-0.18491588468806783,-0.7315528174686714,0.40279607073402446
5.13,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.81713132790118,-34.59393167591606,135.00641066121875,-5.663310071535582,-9.11627746995534,16.463059441405303,0.0,0.12943109825654536,0.08424409179505644,-0.5180267376238483,-0.18486800199831752,-0.7315693683987456,0.40283884706511014
5.131,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.82279461316595,-34.60304785378089,135.0228687718865,-5.663259490501993,-9.116121481345179,16.453144611131773,0.0,0.12953607294046646,0.0842871876870611,-0.517987155949983,-0.18482008591861435,-0.7315859334597163,0.40288164644577684
5.132,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.828457847848238,-34.61216387572836,135.03931696778457,-5.663208891377971,-9.115965530263631,16.443229949140296,0.0,0.12964108063760194,0.08433025523804963,-0.5179475367767197,-0.1847721364482,-0.7316025126558002,0.4029244688616279
5.133,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.83412103193082,-34.621279741799434,135.05575524907965,-5.663158274222479,-9.115809616702057,16.433315455343365,0.0,0.1297461213037367,0.0843732945129725,-0.5179078800846166,-0.18472415358631955,-0.7316191059911776,0.4029673142982637
5.134,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.83978416539652,-34.63039545203508,135.0721836159383,-5.663107639094497,-9.115653740651664,16.42340112965357,0.0,0.12985119489479469,0.08441630557692217,-0.5178681858542625,-0.1846761373322216,-0.7316357134699926,0.40301018274128136
5.135,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.84544724822822,-34.63951100647632,135.08860206852697,-5.663056986053025,-9.115497902103515,16.413486971983538,0.0,0.12995630136683908,0.08445928849513316,-0.5178284540662768,-0.1846280876851582,-0.7316523350963527,0.40305307417627473
5.136,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.85111028040887,-34.64862640516419,135.10501060701202,-5.663006315157079,-9.115342101048522,16.403572982245937,0.0,0.1300614406760726,0.08450224333298215,-0.5177886847013087,-0.1845800046443848,-0.7316689708743294,0.40309598858883466
5.1370000000000005,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.856773261921486,-34.65774164813977,135.1214092315597,-5.662955626465695,-9.115186337477454,16.39365916035351,0.0,0.13016661277883687,0.08454517015598774,-0.5177488777400382,-0.18453188820916042,-0.7316856208079576,0.4031389259645488
5.138,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.862436192749115,-34.66685673544414,135.13779794233622,-5.662904920037923,-9.115030611380925,16.38374550621906,0.0,0.13027181763161289,0.08458806902981064,-0.517709033163176,-0.18448373837874757,-0.731702284901236,0.40318188628900153
5.139,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.8680990728749,-34.67597166711845,135.15417673950756,-5.662854195932834,-9.114874922749408,16.373832019755415,0.0,0.13037705519102114,0.08463094002025372,-0.5176691509514624,-0.1844355551524121,-0.7317189631581271,0.40322486954777415
5.14,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.873761902282016,-34.68508644320385,135.17054562323972,-5.662803454209516,-9.114719271573225,16.363918700875494,0.0,0.13048232541382096,0.08467378319326171,-0.5176292310856688,-0.1843873385294235,-0.7317356555825569,0.4032678757264448
5.141,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.879424680953715,-34.69420106374154,135.18690459369856,-5.662752694927074,-9.114563657842549,16.35400554949224,0.0,0.13058762825691136,0.08471659861492163,-0.5175892735465966,-0.18433908850905453,-0.7317523621784151,0.40331090481058834
5.142,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.885087408873297,-34.70331552877272,135.20325365104975,-5.6627019181446325,-9.11440808154741,16.344092565518665,0.0,0.1306929636773303,0.08475938635146238,-0.5175492783150778,-0.18429080509058163,-0.7317690829495551,0.4033539567857767
5.143,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.89075008602412,-34.712429838338636,135.219592795459,-5.662651123921333,-9.114252542677685,16.334179748867854,0.0,0.13079833163225502,0.08480214646925496,-0.5175092453719747,-0.18424248827328463,-0.731785817899794,0.40339703163757823
5.144,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.896412712389616,-34.72154399248058,135.23592202709182,-5.662600312316333,-9.114097041223104,16.324267099452904,0.0,0.13090373207900224,0.08484487903481253,-0.5174691746981801,-0.18419413805644672,-0.7318025670329126,0.40344012935155865
5.1450000000000005,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.902075287953267,-34.73065799123985,135.25224134611366,-5.662549483388811,-9.113941577173254,16.314354617187007,0.0,0.13100916497502774,0.08488758411479018,-0.517429066274617,-0.18414575443935477,-0.7318193303526552,0.40348324991328005
5.146,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.907737812698606,-34.739771834657766,135.26855075268983,-5.662498637197961,-9.113786150517566,16.3044423019834,0.0,0.13111463027792647,0.08493026177598507,-0.517388920082239,-0.184097337421299,-0.7318361078627301,0.4035263933083016
5.147,7.488095374904442,0.9640037133450958,1.3877099621844105,0.010002628544699712,-22.913400286609246,-34.74888552277571,135.2848502469856,-5.662447773802996,-9.11363076124533,16.294530153755357,0.0,0.131220127945433,0.08497291208533657,-0.5173487361020299,-0.18404888700157307,-0.7318528995668091,0.4035695595221792
